at_Q80_time_2	at_Q80_time_6	at_Q80_time_10	at_Q92_time_2	at_Q92_time_6	at_Q92_time_10	at_Q111_time_2	at_Q111_time_6	at_Q111_time_10	at_Q140_time_2	at_Q140_time_6	at_Q140_time_10	at_Q175_time_2	at_Q175_time_6	at_Q175_time_10
Ankzf1	0.04937958	-0.003061676	-0.02784343	0.00755255	0.0275053	0.02855806	0.03712928	0.07347033	0.01665138	0.01531141	0.06904081	0.009348513	0.01365489	0.04129299	0.01372174
Anln	0.1073214	0.03810689	0.06363413	-0.008534083	0.02913557	0.04117414	0.06431294	0.1391717	0.04101366	0.0965865	0.2528314	0.1621999	0.04650571	0.3667907	0.2795816
Ano1	-0.007067268	-0.02054674	-0.05772096	-0.1093011	-0.06918388	0.08732001	-0.03351684	-0.01599188	-0.006056616	-0.03040368	0.01074547	0.05453116	-0.06547024	-0.0009088363	0.001867857
Ano2	-0.07539791	-0.01777848	-0.06162553	-0.05515067	-0.00859451	-0.03963122	-0.01416195	-0.02240754	-0.03605054	-0.06668997	-0.1652083	-0.03522942	-0.05097904	-0.07265474	-0.165585
Ano3	0.003076936	0.02134449	0.03003022	0.04776539	0.04505477	-0.04378758	0.06849942	-0.03702018	-0.03425504	0.01578708	0.008300781	-0.01943948	-0.02510783	-0.177391	-0.1994425
Ano4	-0.07177856	0.01455636	-0.03722286	-0.06847844	0.006091348	-0.007142164	0.003068918	0.03525392	-0.008052021	-0.02668106	6.009727e-05	-0.0150786	-0.08494129	0.03130539	0.07087182
Ano8	0.02364109	0.006301499	-0.07360373	-0.07116244	-0.04521385	0.09120744	-0.01651028	0.04917237	0.04850654	-0.05952871	-0.04752884	0.004902519	-0.06853817	0.1494423	-0.005165874
Anp32a	-0.02732573	-0.0164754	0.01395584	0.02153087	-0.02209722	-0.0255754	-0.009025805	-0.02826595	-0.005384703	0.02345866	-0.03448306	0.001882647	0.0005438929	-0.06586828	-0.00205027
Anp32b	0.03308076	-0.02556439	-0.01383275	0.02584939	-0.04307206	-0.0513824	0.007712396	-0.06413363	-0.02486594	0.04823224	-0.01793937	-0.03481565	-0.005201527	-0.09511068	-0.01736709
Anp32e	-0.04495386	-0.03661885	0.006725509	0.00734527	-0.003015489	-0.03900089	-0.01235751	-0.03995456	-0.01615041	0.02100501	-0.009567488	-0.01737584	-0.01580449	-0.09305924	0.004022067
Antxr2	-0.02277267	-0.008556047	0.0385884	0.02020065	0.0259537	0.04677204	0.01077715	-0.01519296	0.06521549	0.01000813	0.03123601	0.07131761	0.01554146	0.04368621	0.245185
Anxa11	0.04175956	0.02473352	0.05108338	0.04310209	0.02015961	0.02504841	0.04170976	-0.01814588	0.004170284	0.05175797	-0.02462261	0.07855948	0.02991773	-0.01715732	-0.1442941
Anxa11os	0.009290176	-0.0006927066	0.004677655	-0.002564144	0.00248881	-0.005460852	-0.0009092216	0.03598072	-0.01200876	-0.0006576827	0.008474209	-0.003975322	-0.003922041	0.04167571	-0.02693072
Anxa2	0.05897537	0.05029358	0.08583878	0.02218426	0.02118292	0.07436885	-0.0005088395	-0.03210908	0.06992158	0.06863699	0.043736	0.06675315	0.06010526	-0.02534209	0.08489375
Anxa3	0.07626401	-0.03069595	0.007538246	0.03364345	0.04159998	-0.01464937	0.05424802	0.01337159	-0.05632837	0.07945651	0.01030148	-0.05101091	0.07952759	0.03568988	-0.03050421
Anxa5	0.0660347	-0.0113811	0.03732797	0.01382751	-0.00529315	0.1174669	0.004457325	0.02840654	0.06761719	0.01248632	0.04199647	0.1058102	0.0502417	0.1305979	0.1469963
Anxa6	0.02909329	0.007962216	0.02094218	0.02569918	-0.008536848	-0.01539956	0.02217968	-0.0161074	0.003538191	0.003393697	-0.021178	0.06484572	0.03463104	0.01935786	0.03163227
Anxa7	0.0008023661	-0.01258651	-0.005918672	0.03977719	0.05591426	-0.08920855	-0.01026407	-0.04509082	-0.003467746	0.01746896	0.0141777	0.006109774	0.01796888	0.03958114	0.08949548
Anxa9	0.01786901	-0.002645278	0.02427414	0.01456069	-0.01401064	0.0525503	0.002660186	0.03333154	0.009600106	0.01408673	0.04403393	0.01214659	0.03150188	0.05499605	0.1692487
Aoc2	0.0427524	0.01626341	0.06038393	-0.03413318	-0.02108666	0.08805803	0.02412037	-0.01138224	-0.01761109	0.008972834	-0.07485046	0.01798033	-0.03849408	-0.1399563	-0.1265861
Aox3	-0.1429476	-0.0418267	0.002566732	0.0004630463	0.06399342	0.02377979	-0.04334356	-0.06790962	0.05071481	-0.06112096	0.03333553	0.05555531	0.01252365	-0.2415208	0.0575456
Aox4	-0.05349963	0.004534399	0.01048129	-0.02623321	0.01886885	0.1030183	-0.03075537	0.02488579	0.07011292	-0.05404036	0.02543089	0.04921095	0.009578616	0.05244161	0.1847973
Ap1b1	0.002892675	0.01086341	-0.02214416	0.00964732	0.04079311	-0.03823009	-0.02185863	-0.01091721	-0.03095576	-0.01071433	0.01952811	-0.01701102	0.02588048	0.01526888	0.02301974
Ap1g1	-0.002262298	0.04737176	-0.01640439	0.01903138	0.06203972	-0.0575692	0.03336974	0.01907352	-0.02304353	0.01342438	0.03338846	0.006835735	0.02009329	-0.0002600491	0.02444618
Ap1g2	0.03669188	-0.001157582	0.0007834843	-0.01663296	0.01916501	0.005086975	0.006344577	0.01643561	0.01976497	0.007042752	-0.01024919	-0.005884778	-0.02964688	-0.1946498	-0.2162812
Ap1m1	0.007396132	0.02054622	-0.01037452	-0.001381993	-0.01695377	0.05418201	0.01390784	0.007152178	0.04874162	-0.02414879	0.003884513	0.05744675	0.004625534	0.06842228	0.06544064
Ap1s1	0.0142962	0.007861694	-0.001151839	0.01738627	-0.02860944	0.0007751353	0.02930594	-0.04156166	0.00366183	0.001251849	-0.07969216	-0.1025045	-0.006695144	-0.1139706	-0.2185407
Ap1s2	-0.03383008	-0.004291856	0.05955522	-0.08272794	-0.0174523	-0.02542615	-0.01147343	-0.06306487	0.02119734	-0.05879274	-0.04472792	-0.05563163	-0.09239683	-0.08564136	-0.138122
Ap1s3	0.02288616	-0.01874563	0.04441533	0.02350018	-0.08594192	0.03317969	-0.001386866	0.05023227	0.009849556	-0.006929881	-0.03069875	-0.01088077	0.0316566	0.06890875	-0.04250755
Ap2b1	0.004732164	0.03276171	0.04177553	0.0457699	0.03296875	-0.002708563	0.02666472	-0.03286564	-0.004619805	0.003424245	0.003718532	0.01245902	0.002084579	-0.02198951	0.009676382
Ap2m1	0.01349621	-0.01600846	0.001020003	0.04741947	0.02594374	-0.0245252	0.01364105	-0.08219327	0.009406636	0.01587549	-0.04043594	-0.005440823	0.03037685	-0.02033564	-1.238946e-06
Ap2s1	0.0187053	-0.02629589	-0.05309777	0.01855863	-0.08415126	0.04713674	0.0183647	0.003843942	0.04043241	-0.02014801	-0.1016088	-0.01654807	-0.0229828	0.09612012	0.0003086505
Ap3b1	-0.01697611	0.06248981	-0.02116784	0.001045712	0.03802766	-0.02063812	0.0006918497	0.01675281	0.002551013	0.0002455507	0.03640341	-0.0009361444	0.01065632	0.02430498	-0.02871511
Ap3b2	0.0152893	0.01641525	-0.03904568	0.0003016292	0.008608568	0.02363552	0.01421971	0.02693304	0.04440921	-0.01982321	0.01514431	0.02559573	0.006440619	0.05993968	0.02091316
Ap3m1	0.007659946	-0.01777101	0.008378111	0.03219889	0.04886537	-0.02941982	-0.007277175	-0.03324514	-0.04542616	0.04477333	0.04351111	-0.04914506	-0.002784233	-0.01323324	-0.004964455
Ap3m2	-0.03235805	0.00803306	-0.02721903	0.05771536	0.04448416	-0.05340809	0.00863945	-0.02903838	0.02040196	-0.03802012	-0.001476408	0.02301275	-0.002523972	-0.01767449	0.06243702
Ap3s1	0.03216634	-0.01639375	0.05943267	0.02117725	0.01713538	-0.009589202	0.02251953	-0.05720533	0.004324707	0.01331531	-0.01814224	-0.05719857	0.003842822	-0.08917932	-0.0264009
Ap4e1	-0.0354547	-0.01498627	-0.0205079	-0.04383202	-0.001555113	0.02324919	0.01244761	0.04208596	-0.01776654	0.02855411	0.07790816	0.02316084	-0.01927862	0.03112759	0.03199609
Ap4m1	-0.01683949	0.0766308	0.03655054	0.02677717	0.03786889	0.0111058	0.01261511	0.004337734	0.003089011	0.01370362	0.0412692	0.008648889	-0.03038095	0.05374099	0.119999
Ap4s1	-0.02627197	-0.0513845	-0.01076307	0.02144752	-0.06767693	-0.02194146	-0.02307901	-0.01553055	-0.0226374	-0.04378358	-0.06727669	-0.0625447	-0.03132871	0.05192106	-0.02450542
Ap5b1	-0.02325149	0.02987626	-0.03999847	-0.0455878	-0.01165831	-0.006428891	-0.03904418	0.01609514	0.01504526	-0.04748115	0.04903329	0.01596518	-0.02611598	0.1460201	0.07356647
Ap5m1	-0.02222247	0.00353746	-0.0007919785	0.01910645	0.02519692	-0.04370863	0.01889798	0.0006166216	-0.05134991	-0.005259026	0.007198686	-0.02653904	0.01089286	-0.1088865	-0.04822023
Apaf1	-0.03286931	0.04909488	-0.004659169	0.07436785	0.08401675	-0.06637259	0.02353504	0.09540464	0.04648117	0.05088836	0.05819672	0.007896275	0.09195256	0.08652863	0.06671368
Apba1	0.06474695	0.007499679	0.001501782	0.04689423	-0.0004745494	-0.001642916	-0.004091519	0.04894461	-0.04029952	0.02331106	0.04327398	-0.001261667	0.0509344	0.01648824	-0.004012699
Apba2	0.01541529	0.03161225	-0.03177186	0.03200252	0.05133497	0.02611836	0.02033732	0.008863555	0.00563693	-0.007265424	0.02733729	0.05374393	0.03110681	0.04242928	-0.0006455388
Apba3	0.1018038	-0.05048803	-0.09123204	-0.01276837	-0.03314658	0.002149732	0.02935679	0.03365422	-0.0003648263	0.00988567	-0.09011641	-0.007631946	0.02018335	0.1355356	-0.005965415
Apbb1	0.03812801	-0.004253123	-0.01143487	0.06596562	-0.0008669337	0.02856284	0.02360879	-0.01579375	0.0313311	0.02367235	-0.01541478	0.01839096	0.04170792	-0.01619148	-0.02269984
Apbb1ip	-0.0108812	0.02707791	0.04122501	-0.01269245	-0.02452346	0.05190817	-0.006659986	0.0452081	0.06232874	-0.01357569	0.08747196	0.06677826	-0.007381779	0.1690946	0.1921451
Apc	0.02232206	-0.01260329	-0.01006053	-0.02791983	0.002701013	-0.04704997	-0.02530927	0.05064389	-0.04730198	0.01040871	-0.01181133	-0.06796394	-0.007783992	-0.08677971	-0.1032712
Apc2	0.02326496	0.008999292	-0.04841527	-0.03234079	-0.02210038	0.07955729	-0.003995138	0.07535049	0.04266256	-0.0454627	0.008454388	0.05021848	-0.03910129	0.1071925	0.09535598
Apcdd1	-0.04055278	-0.1063314	-0.1012524	-0.01804292	-0.01998105	-0.06365334	-0.03493195	-0.02645322	-0.06396205	-0.01798653	-0.01033488	-0.0464543	-0.01617744	-0.02684898	-0.06172552
Apcs	0	-0.0003269476	0	0	0.0141606	0	0	-0.0003894285	0	0	0.02262637	0	0.0003470628	-0.001419717	0
Apeh	0.01403641	0.006000005	-0.02256583	-0.05689106	-0.0052826	0.01263094	-0.04002645	-0.02236016	0.04506714	-0.00929257	0.03631687	0.02145534	-0.0359942	0.1194942	0.08376896
Apex1	-0.02145298	-0.003441076	-0.02577892	0.03895124	0.009343214	-0.01318995	0.04118155	-0.06531284	-0.0005324341	0.01449224	-0.02328436	0.01369524	-0.003402742	0.04736326	0.08888658
Apex2	0.06549979	0.01080303	0.007842823	0.05175645	-0.01444431	0.02154776	0.0446515	0.0149756	-0.03141435	0.07272566	-0.03576575	0.01801253	0.04074732	-0.07609894	0.004588899
Aph1a	0.006435954	-0.07350006	-0.07247433	0.01046014	-0.01167986	-0.08695308	0.005715555	-0.05096878	-0.08250278	0.02671163	-0.08459131	-0.07054443	-0.01105889	0.05862024	-0.06049406
Aph1b	-0.008519408	0.01217412	0.01830184	0.01462198	0.02025286	-0.04282948	0.01230303	-0.02277859	0.02011545	-0.009914811	0.06601176	-0.02759289	-0.0420917	-0.03976406	0.03286732
Api5	0.002754443	-0.00940654	0.02655598	0.03774934	0.02959756	-0.03682072	0.02281226	-0.05817635	-0.02580737	0.01672026	-0.02291945	-0.01163922	-0.006740677	-0.07880707	-0.02407689
Aplf	-0.007382426	0.0353335	-0.05361569	0.02602216	0.05688526	-0.0334326	0.06268208	0.0550926	-0.0626782	0.03611646	0.0290076	-0.02016891	0.02079135	0.1163857	-0.006161372
Apln	0.1133386	-0.01193409	0.05311856	0.06532362	-0.01374746	0.08847758	0.02563695	0.03219259	-0.06150196	0.0842501	0.01157699	-0.08911035	0.03957527	-0.1433252	-0.2768686
Aplp2	-0.01188859	0.001727283	0.01563896	0.00450671	0.01572173	-0.01028378	-0.01153493	-0.01118888	-0.003733484	0.004545677	-0.01912777	0.04833804	0.002676058	-0.01318461	0.05154874
Apmap	-0.04816147	-0.005652548	0.03965786	0.001983697	0.01133763	-0.02579091	-0.00560392	-0.04384708	0.05115336	-0.000850715	-0.02930249	0.01676967	-0.01369299	0.002295429	0.1267856
Apoa1	0.008385118	-0.0166717	-0.01482348	0.001698326	0.1195842	-0.006634885	0.01588431	-0.01576566	-0.02316947	0.00451739	0.1258622	-0.01105359	0.03075981	-0.001393139	-0.03744637
Apoa2	-0.0183441	-0.01338435	0.001895798	-0.002115403	0.1327244	0.0003290847	-0.01226434	-0.02148467	0.01829687	-0.01877255	0.2941729	0.006624153	-0.005016655	-0.01430289	-0.007381719
Apoa4	0	0.0003560604	0	0.0003137385	0.00913376	0	0	-0.0003894285	0	0.0002095672	0.02832719	0	0	-0.0006134807	0
Apoa5	-0.0003847148	-0.0005251006	0.0001648574	-0.0002660672	0.1026223	0	5.09054e-05	-0.0005706282	0	-3.378119e-05	0.1302877	0	0.0005304905	0.002149433	0.0007069942
Apob	0.01631059	-0.006846748	-0.005153425	0.002307561	0.06485743	-0.0009418698	0.01475517	-0.006942747	-0.001663252	0.005710019	0.07950972	-0.001951141	0.01195703	-0.01248059	-0.01156424
Apobec3	0.01368458	0.003508554	-0.003722359	-0.02500749	-0.00562749	-0.004897309	-0.05053589	0.01479074	-0.01831408	-0.007865401	0.08185227	-0.000850318	0.01693996	0.1234497	0.008256872
Apoc1	-0.0404625	-0.002199678	-0.005861803	-0.01360184	0.2332378	-0.008170551	-0.008187014	0.01024018	0.003209119	-0.02803512	0.3138001	-0.006464589	-0.01531664	0.1087383	-0.02662635
Apoc2	-0.0007502527	-0.002758074	0.0006031651	0.0004195303	0.0250305	0.00236288	-0.0009275215	-0.004383888	0.002769596	0.005139996	0.03895957	0.0004262296	-0.00120205	-0.01227996	0.007053026
Apoc3	0.02062822	-0.0005837453	0.008199998	0.002696925	0.1522429	0.003342382	0.005575981	-0.007461803	0.002852396	-0.005318598	0.1812881	0.007925447	0.01694268	-0.03682723	0.005317324
Apoc4	4.655554e-05	-0.0004588484	0	-0.0002660672	0.06153777	0	-0.0002111734	-0.0004293122	0	-3.378119e-05	0.08350026	0	0.0005304905	-0.001904317	0
Apod	-0.0676648	-0.04043727	0.02698056	-0.1000194	-0.06333445	0.09971247	-0.05932053	0.05778585	0.04410734	0.024904	0.06058394	0.1821356	0.01350957	0.1297126	0.2456381
Apoe	0.0574631	-0.02508476	-0.01930367	-0.01327126	-0.1293168	0.07242779	0.005136788	0.04679699	-0.00497399	-0.006075208	-0.06811899	-0.02181543	-0.01802844	0.07541747	-0.1704008
Apof	-0.01475867	0.004288369	-0.007931116	0.004537978	0.08062975	-0.001994954	-0.008230527	-0.006924428	0.008352858	-0.00111757	0.1497509	-0.0006701494	0.009560767	-0.00766994	-0.009938286
Apoh	0.001947317	-0.01038913	0.009827286	0.0180409	0.1858714	-0.008837522	-0.004605873	-0.03030823	-0.001689716	-0.001512657	0.2322637	-0.01362972	-0.001650344	-0.003054701	-0.06153759
Apol7b	0.000991566	0.003350307	0.002495583	-0.01556222	-0.003874107	0.01276099	0.002174496	0.0009968732	0.004514072	-0.0008796162	0.01198228	0.02206264	0.001483956	0.01396256	0.0572651
Apol8	-0.04821356	0.03516416	0.01902559	0.009858202	-0.01963088	0.0006720986	-0.02230553	-0.01050003	0.03276164	-0.003537604	0.05658689	0.06210651	-0.003033037	0.21755	0.1858934
Apol9a	-0.008392143	-0.0126955	-0.005672142	-0.004634891	-0.01180441	-0.02002366	-0.002077921	-0.009558608	-8.192808e-05	-0.01418062	0.03695968	-0.004522173	-0.00321832	0.05367706	-0.01037607
Apol9b	0.02492687	0.01832823	0.002650524	0.007104081	0.05923374	-0.01143535	0.01269204	0.02155984	-0.008561408	0.01843814	0.09287732	-0.009901211	0.01133613	0.04451666	-0.006969519
Apold1	-0.07050283	-0.01406667	0.05538311	-0.0449876	-0.04501631	0.04205767	-0.1366749	-0.0238488	0.01985804	-0.02135544	-0.1708046	0.03064727	-0.120194	-0.3548503	0.1299912
Apom	-0.002888241	0.0001056281	0.002759022	-0.009951832	0.04579787	0.005218702	-0.004536569	0.007356373	-0.003483444	-0.003542496	0.05316541	0.004225555	0.005980449	0.0006642405	-0.00229211
Apon	-0.002904726	-0.001420058	-0.0004340694	-0.0004019844	0.04753696	-0.0007276934	0.0005220035	-0.001503325	-0.001225153	-0.001675234	0.06552823	-0.0009893028	-0.002117775	-0.01229304	-0.002206566
Apoo-ps	-0.03417415	-0.01730551	0.01812148	-0.01220772	-0.03487078	-0.009232969	0.006401812	-0.01397994	0.01936909	-0.01698072	-0.006668708	0.01230932	0.00153709	-0.02900374	0.2156198
Apopt1	-0.002736295	0.01913506	-0.05550051	0.02504092	-0.03197615	-0.06226867	0.008442048	-0.01291987	-0.03800534	0.005760012	-0.02206975	-0.09061834	0.03723201	0.06154884	-0.1284791
App	-0.03274771	-0.003505455	-0.01697669	0.03399061	0.02089674	-0.01131305	0.01489668	-0.04797039	0.0146547	0.006505893	-0.03971924	0.004682683	0.01295947	-0.05319152	-0.02675552
Appbp2	-0.02143585	0.004403598	0.006014286	-0.02125315	0.03380997	-0.01603679	0.004165343	-0.03102278	-0.02624809	-0.0149816	0.01673861	0.009766407	-0.02013605	-0.006228905	0.07343161
Appl2	0.03612153	-0.01978687	0.03069394	0.005549552	-0.009237037	0.05173178	-0.008506834	0.05209156	-0.007856501	0.03044575	0.0619562	-0.0310144	0.01173061	-0.02800045	-0.02877645
Aqp1	-0.0723781	-0.005830045	-0.003505152	-0.02088104	-0.03743866	-0.02361694	-0.01653028	-0.01364507	0.00748968	-0.00466197	-0.01643692	0.0002206349	0.002036941	-0.0794177	-0.1855621
Aqp11	-0.05534999	0.00965304	-0.01024092	0.02618091	0.01870865	0.02844536	0.008845818	0.0513116	0.007248845	-0.001900612	0.02540693	-0.01578059	0.05536329	0.1097717	-0.005785848
Aqp2	0.023589	-0.004743298	0.003774139	0.001414743	-0.01158087	0.005173436	-0.0007273939	-0.004081598	0.002507299	0.003075365	-0.008891792	0.009108603	8.721966e-05	-0.002965162	0.01035144
Aqp4	0.04208602	-0.02005377	0.1441785	0.01363997	0.0001806988	0.04273513	-0.04081919	0.03395929	-0.05050788	0.02656252	0.05697042	-0.05434379	0.01543999	-0.05015747	-0.01727129
Aqp8	0.0004163235	0.001301733	0.0001648574	0.0003137385	0.01579822	0.0007121502	0.0005376573	0.0001803714	0.0005021272	0.0004224971	0.03145049	0.0003272328	0.001050677	0.001148227	0.002526455
Aqp9	-0.01252673	0.03270331	0.05163956	-0.0159629	0.06105685	0.05456538	-0.01335957	0.01183728	0.008860659	0.005431091	0.1722999	0.01123454	0.02021971	0.06438385	0.1672814
Aqr	0.0018636	0.02369047	0.01638234	-0.02792777	0.05646745	-0.03551228	0.04284634	-0.01211196	-0.04392522	-0.008496586	0.06455795	-0.016561	-0.03627604	-0.02584353	-0.009707166
Ar	0.03703504	0.05121057	0.04176131	0.04018829	0.08788317	0.01674262	0.07190266	-0.01168189	0.01850978	0.002171685	0.1077814	0.05777246	0.02997058	0.08403818	0.1809436
Arap2	-0.03735359	0.05235241	0.02885382	0.01524883	0.03965018	0.009851381	0.003990862	0.004248224	-0.02849732	0.01470878	0.06114829	-0.004975574	0.03313675	-0.06949933	-0.06387555
Arap3	0.1159742	-0.02113602	0.02501119	0.04533647	0.02751956	0.04293902	0.05545417	0.05461061	-0.007202404	0.06158755	-0.02405281	9.887395e-05	0.06606007	0.03459479	-0.03070849
Arc	0.005450233	-0.00390259	0.01748911	-0.004848125	-0.04179579	0.01769735	-0.02994039	-0.02380093	-0.01674266	-0.007570331	-0.0401242	0.003739606	0.00083005	-0.3319556	-0.04173681
Arcn1	-0.05317636	0.005204912	-0.007495488	-0.001302484	0.03821094	-0.03652826	-0.007229931	-0.03256785	-0.01459784	-0.02305986	-0.01972823	-0.05002887	-0.03279763	-0.03892111	0.04214237
Areg	-0.001474928	-0.0008245982	-0.005185412	-0.001401492	-0.01018855	-0.004409632	2.298781e-05	0.004640153	-0.006169357	-0.001465439	-0.04135817	0.00363582	-0.002319847	-0.03716195	-0.02729909
Arel1	-0.02416918	0.03645494	0.004699784	-0.007213672	0.03587295	-0.01894472	0.0117577	-0.04332765	-0.03901149	-0.04491621	-0.03455825	-0.01604416	-0.07460295	-0.1076719	-0.02265003
Arf1	-0.03350885	-0.003306035	-0.001373754	0.01693043	0.005120517	-0.02868931	-0.01005331	-0.05488512	0.02471267	-0.002552016	-0.03017252	-0.009802586	-0.01934376	-0.01187826	0.04480353
Arf2	-0.03818697	-0.03360949	-0.01833218	0.02091555	0.007049152	-0.06607277	0.0001457451	-0.04944242	-0.01207349	-0.004877878	-0.03563007	-0.04704228	-0.03288533	-0.08818645	-0.0464423
Arf3	0.01822754	0.01410794	0.03158532	0.05971805	0.01079147	0.001164452	0.001990061	0.0007122541	0.03180911	-0.008682548	0.009708219	-0.004969356	0.01100943	-0.09109436	-0.04102469
Arf4	0.007194184	-0.003928356	0.07595052	0.01273699	0.004453305	0.01015353	-0.006071135	-0.05415303	0.04161689	0.002002435	-0.02205972	0.01825336	-0.02597797	-0.04164877	0.1016184
Arf4os	-0.004642375	0.0008407592	-0.002776345	0.0008666259	-0.02790456	-0.009632377	0.002974356	-0.01475002	0.0003548588	-0.002276646	-0.01780831	0.001629494	0.002053974	-0.02437059	-0.01544085
Arf5	0.001768685	-0.01656329	-0.007314943	0.008664946	-0.05544154	0.08100384	0.009201519	-0.01179047	0.05353009	-0.02472923	-0.03073328	-0.0005110425	-0.02914289	0.004236119	-0.01401425
Arf6	-0.01451557	-0.04057964	-0.01947263	-0.009897451	-0.02309074	-0.01620507	-0.01184031	-0.06739977	-0.04781329	-0.01694732	-0.07358156	-0.03637468	-0.00836523	-0.08170819	-0.0297732
Arfgap3	-0.03077508	-0.0300532	-0.01162554	-0.03376768	-0.004899979	0.01418194	-0.00677391	0.0281805	0.04277834	-0.01337683	-0.002033217	0.04456668	-0.03653862	0.05947297	0.1321584
Arfgef1	-0.04520689	0.03518026	-0.004333861	-0.01003983	0.07231872	-0.04575416	0.01561793	0.006289447	-0.02487	-0.02216515	0.02086418	-0.01990625	-0.01587024	-0.02630898	0.01314984
Arfgef2	-0.00939845	0.008901882	-0.001430828	-0.04362234	0.04882128	0.005281328	0.003138771	-0.003863328	0.01765607	-0.04251986	0.04068542	0.04548563	-0.009525283	0.03118706	0.07075359
Arfgef3	-0.01594019	0.1115829	-0.01068511	-0.04213155	0.08337694	-0.01419105	0.02336018	0.08697608	0.008957773	-0.04830291	0.1088183	0.009979527	0.008122542	-0.05241349	0.001487826
Arg1	0.006085285	0.004983218	-0.001151533	0.003410834	0.09689736	-0.003857288	0.0004542614	0.0005705113	0.0003913694	-0.0006855412	0.1547321	-0.009948454	0.00628752	0.02728306	-0.01491253
Arg2	0.01349865	0.004613201	-0.01786042	0.04210651	0.02035268	-0.01584428	0.01840955	-0.03334145	-0.05083991	-0.006841223	-0.06464386	-0.02818722	0.01611655	-0.1859594	-0.1295958
Arhgap1	-0.02528948	0.03334659	0.02929895	0.0376579	0.03665738	0.0161013	-0.02004488	-0.004538282	0.03427805	-0.01171036	0.02440797	0.04731574	-0.004778259	0.0206289	0.07409866
Arhgap10	0.01039558	0.02970872	0.08381817	0.04219236	0.03627659	0.0538885	0.02486483	0.03149814	0.04021217	0.005774456	0.001833119	0.02849451	-0.01458801	-0.07263552	-0.1913539
Arhgap11a	0.03969568	0.02471285	-0.03446986	-0.01994282	0.03211718	-0.02998356	0.002721321	0.05794933	-0.02456744	0.07466375	0.05953416	-0.02895216	0.03659664	-0.01398295	0.0702511
Arhgap12	-0.008398072	-0.01089469	-0.03306781	-0.04746226	0.03578074	-0.05734761	-0.02898989	-0.01182226	-0.08692669	-0.00678357	-0.004302402	-0.04485067	-0.04263799	0.01731132	0.01320269
Arhgap15	-0.09063929	0.01341872	0.00955374	0.02733808	0.04141091	0.0001716966	-0.03243399	-0.09807438	0.01511755	-0.03237312	-0.007300141	-0.04031484	-0.04182689	-0.01106922	-0.07708347
Arhgap18	0.03591144	0.04081077	0.00794536	0.0113708	0.04587151	0.006491979	0.01215843	0.02656488	0.03779024	0.04211266	0.04275462	0.00474443	0.02522123	0.1234647	-0.00379189
Arhgap20	-0.06438614	0.07205719	0.009552131	0.02021556	0.08288415	-0.02043416	0.005664208	-0.00569536	0.0167106	-0.04862907	0.083503	0.009785788	-0.03772258	-0.006209096	0.02873315
Arhgap20os	0.03025691	0.03819111	-0.001431588	0.005514056	0.01176722	-0.007421782	0.01173082	0.01327913	-0.005679134	0.01400476	0.03674353	0.001450771	0.01537436	0.01636989	-0.06791394
Arhgap21	0.03178905	0.02832784	-0.06945562	0.01454252	0.09095006	-0.06750669	0.03945012	0.08272269	-0.0308589	0.02877749	0.0803928	-0.01630095	0.05460325	0.06896876	-0.02909266
Arhgap22	0.01409832	-0.03186684	0.004731256	-0.09118699	-0.0275444	0.05505595	0.01171027	0.03863515	0.04333639	-0.03396379	-0.05602192	0.01750346	-0.02450726	0.1089886	0.08938304
Arhgap23	0.07639344	0.02189764	-0.01915207	-0.02345537	-0.001753283	0.05013513	0.02888801	0.08363194	-0.04646243	0.02236107	0.03211407	0.02594783	-0.00738918	0.1404058	0.04885799
Arhgap24	-0.001129274	0.01436845	0.03652787	-0.01928918	0.00832096	0.06984552	-0.02605565	0.03533868	0.05996009	-0.01019178	0.06914861	0.00616182	-0.05893016	0.123445	-0.003774656
Arhgap25	0.07493448	0.00653098	-0.003283695	0.05217796	-0.009427921	-0.006727096	0.0346076	-0.01567852	-0.1300038	0.04489679	-0.09454601	0.02909643	0.03792972	0.004755114	-0.07477154
Arhgap26	-0.01351982	0.07461244	0.03627164	0.06836404	0.07918765	0.007685366	0.0348362	0.00622975	0.025508	0.03790418	0.1032443	0.04401792	0.04252478	0.06017031	0.03882737
Arhgap27os2	-0.001479832	-0.03537759	-0.02347921	0.0003840946	-0.05932335	0.01369362	0.003181715	-0.00385636	0.006475817	-0.0103432	0.0052395	0.01879779	-0.01080377	0.03606452	0.03765734
Arhgap29	-0.06869947	0.02946162	0.09318265	-0.05162489	-0.02791408	0.123095	-0.05961325	-0.01998274	0.04086594	-0.006144906	0.02372925	0.007966326	-0.01502231	-0.09530568	0.03957395
Arhgap31	0.08708051	-0.01171244	0.0438834	0.0290741	-0.004067328	-0.01883701	0.0211486	0.02572655	-0.06640534	0.08721407	-0.002830631	0.02680825	0.0731906	-0.0002621285	-0.05653999
Arhgap32	-0.02625257	0.03916999	-0.01336137	0.05002329	0.08033292	-0.03276578	0.03855469	0.02676933	0.04455123	0.01142601	0.05346948	0.009093798	0.0280114	-0.03661807	-0.03736
Arhgap33	0.07648863	0.07258202	-0.007005504	0.03281886	-0.005697266	0.07142079	0.03948389	0.08822244	0.06002104	0.005231905	0.06077657	0.0004058903	0.0111663	0.01368001	-0.1441415
