at_Q80_time_2	at_Q80_time_6	at_Q80_time_10	at_Q92_time_2	at_Q92_time_6	at_Q92_time_10	at_Q111_time_2	at_Q111_time_6	at_Q111_time_10	at_Q140_time_2	at_Q140_time_6	at_Q140_time_10	at_Q175_time_2	at_Q175_time_6	at_Q175_time_10
Gm24111	0.04924435	0.9774331	-0.1186804127	-7.238748e-05	0.2309634	-0.02768304	0.006322641	-0.02204529	-0.093262407	-0.0435981	0.2404037327	-0.1447991	-0.0448468682	0.2141464	-0.087977853
Mirlet7a_1	0.1327608	-0.2432871	-0.0690553833	0.0572283	-0.1214901	-0.01269209	0.08308708	-0.1175554	-0.0809633694	0.06201222	-0.2080399654	0.02224247	0.0278961341	-0.1979712	-0.0224612724
Gm23566	-0.001762296	0.005273192	0	-0.001360571	-0.001008837	0.007811016	-0.0008936822	0.0006845309	0.0106033226	-0.002442475	0.0160964635	0.02606287	-0.0018906675	0.04161808	0.0317002037
Gm24195	-0.001504429	-0.01754982	-0.0021796463	-0.001360571	-0.003801107	0.0004676714	-0.001306937	-0.002045531	0.0010553502	-0.0001921553	-0.0097772115	0.0008782261	-0.0004577327	-0.00903192	0.0087581765
Mir874	0.108049	0.3775213	0.070817181	0.004081414	0.06062046	0.1159858	-0.08010565	0.143703	0.0533702613	0.1696754	0.4164508227	0.1446476	0.0354253088	-0.007956755	0.0955683734
Mir7_1	-0.008626168	-0.1196547	-0.0825240308	-0.03473084	-0.1769927	0.0286036	-0.08535188	-0.05955866	-0.1740025631	0.00315305	-0.1642417896	-0.2472494	-0.0346123573	-0.028811	-0.1092081723
Gm25000	-0.02236925	0.08470677	0.0047810505	-0.02204314	-0.002117292	-0.0195656	-0.02064002	-0.001082946	-0.0183882409	-0.02855566	-0.0050302524	0.09820264	-0.0241988595	0.005358112	-0.0014773958
ENSMUST00000102293	0	0.002137931	0	0	0.0003663598	0	0.002554924	0	0	0.001039479	0	0	0	0.001335111	0
Gm22256	-0.009322613	-0.0007869464	-0.0021789163	-0.004769692	0.004330213	-0.001364324	-0.006029729	0.01205647	-0.0037127473	-0.008726621	-0.0065364693	0.005920928	-0.0063027173	0.01708369	-0.0065046644
ENSMUST00000102289	0	-0.003393973	0	0	-0.001008837	0	0.002554924	-0.0008685019	0	0.001039479	-0.0033195237	0	0	-0.001662182	0.008780123
Gm23739	0	0.002137931	0	0	0.003804352	0	0	0	0	0.004521433	-0.0001706732	0	0	0.001335111	0
Gm24588	0	-0.003578856	0.0080014797	0	-0.001008837	0.002304249	0	-9.198549e-05	0.0058241405	0	-0.0033195237	0	0	-0.001662182	0.0164270351
Mir23b	0.04422984	0.03739389	0.0213811886	0.03778882	0.06448321	-0.05373163	0.1396462	-0.05478788	-0.2306089875	-0.05008125	-0.0102329508	-0.1557217	0.0326009682	-0.1141629	-0.165174928
Mir27b	-0.01992562	0.1050196	-0.0127364842	-0.01666441	-0.008446462	-0.1036025	-0.0170684	-0.03318061	-0.1192417425	-0.03160506	-0.0162248478	-0.1330026	-0.0477618695	-0.1177117	-0.1968054515
Mir3074_1	-0.03760153	-0.06838324	-0.1169611937	-0.01028178	0.07396911	-0.1461357	-0.02033883	-0.007583883	-0.1439342624	-0.03627653	-0.0290176447	-0.1886007	-0.05758088	0.0579064	-0.2785172225
Mir466f_4	0	0	0	0	0.0003663598	0	0	0	0.0153658777	0	-0.0001706732	0	0.0005536216	0	0
Gm25197	-0.01321117	0.1851732	0.0031656386	0.006163525	0.1056143	0.03098721	0.02229072	0.02684003	-0.039626294	0.001789158	-0.0516981489	0.2297139	0.0031142927	-0.0135302	0.0951581796
Mir682	0	0	-0.0035784285	0	0	0.0008932232	0.001692772	0	-0.0205501656	0	-0.0001706732	-0.02055981	0	0	-0.0013993803
Gm24025	0	0	-0.0021789163	0	0.001053958	-0.001364324	0	0	-0.0037127473	0	0	-0.00415863	0.0005536216	0	-0.0065046644
Mir9_2	0.04155038	0.07158062	0.0104373078	0.06677304	0.005304	0.1295297	0.03032072	0.003390864	0.0675968721	-0.01978169	0.0599313516	0.0003983867	-0.0336157249	0.02513852	0.036929544
Gm24331	0	0	0.0118811847	0.0007523169	0.001741557	0.002306405	0	0.0002962727	0.0058296828	0	0	0.02102894	0	0	0.0316795483
Mir5624	-0.02994451	0.0854636	0.0138996458	-0.01064616	0.04222039	0.06210001	-0.01241514	0.04047691	0.19708294	-0.01846092	-0.0524260234	0.07356426	0.0031080039	0.1314569	0.1865607743
Gm25534	0	-0.02017411	0	0	-0.005133656	0	0	-0.002033276	0	0	-0.0127660753	0	0	-0.004659474	0
Gm25213	0.01623563	0.03398844	0.0168433271	0.0007523169	-0.0004054165	0.00889807	0.002554924	-0.0001139861	-0.0084870799	0.001039479	-0.0017450985	0.001224329	0.0005536216	0.008216768	-0.0065162831
ENSMUST00000116887	-0.002017936	0.002137931	-0.0021789163	0.0007523169	0	-0.001364324	-0.0008936822	0	-0.0037127473	-0.001281824	0	-0.00415863	-0.0010759045	0	-0.0065046644
Gm22118	-0.001376363	0.02078336	-0.0766561522	0.01623751	0.1354687	-0.02891115	-0.0417223	-0.06782192	-0.3167832247	0.09343434	-0.0330808861	-0.1464169	-0.0663379809	-0.1897989	-0.2275812052
Mir582	-0.07311353	0.03345803	-0.2585861377	-0.01236955	0.0858746	-0.01776212	0.0325491	0.09850423	-0.1390467954	0.08658553	0.0108879418	0.0016341	-0.0422241507	0.1516355	-0.1449292839
Mir449c	0.0403321	-0.06540817	0.1658501403	-0.04030588	-0.025078	0.1412166	0.03084846	0.02966248	0.216126555	-0.01265731	-0.0518595368	0.1757243	0.100136187	0.06176533	0.1806701971
Mir449b	-0.03814542	0.008039144	-0.0046028223	-0.0182095	0.001053958	-0.001364593	-0.01183714	0.0002962727	0.0015792744	0.0004586669	0.0029781773	-0.004158995	-0.0262603296	0.006825222	0.0015948716
Mir449a	-0.09957015	-0.0932826	0.0364152562	-0.04103403	-0.08617815	0.05764836	0.0008305075	-0.08122093	-0.1238906907	-0.03683001	-0.1326551265	-0.1389369	0.0547020825	-0.0425912	-0.1807048552
Gm25950	0	-0.003393516	0.0041232347	0.002865205	-0.001008837	0.002304249	0.001692772	-0.0004802437	0.0153658777	0	-0.0033195237	0.04196945	0	0.002596549	0.0164270351
Gm23438	0.004144158	-0.0005219205	0.0017000587	4.8021e-05	-0.0003882623	-0.001364324	-3.153077e-05	0.0002962727	-0.0037127473	-0.0001211726	-0.0002136078	0.005920928	0.0013683846	-0.001662182	0.0087685043
ENSMUST00000176380	-0.01100321	0.01098907	-0.0961895765	-0.004177754	0.01052842	-0.02331817	0.003577435	0.006313612	-0.0900504648	-0.003960801	0.0245696103	0.001946423	-0.0051371456	0	-0.0505359174
Mir3075	-0.002404078	-0.0004431379	0.0080014797	-0.002064867	-0.001008837	0.004140557	-0.002617985	0.0003863784	0	-0.003009341	0.0018930277	0	-0.0027594878	-0.003160828	0.008780123
Gm23633	0	0	0	0	0	0	0	0	0	0.001039479	0	0	0	0	0.0164270351
ENSMUST00000177345	0.02430179	-0.02121501	0.2553816412	0.02824958	0.005748901	0.241147	0.004811706	-0.001006505	0.1060958607	0.00713711	-0.0278209645	0.2983915	-0.0150335991	-0.1197345	0.3109976632
Mir3076	-0.02641479	-0.02323278	0.1204233981	0.08046313	0.04982383	0.1643219	0.02242552	-0.08752756	0.194440876	-0.05611692	0.1113386932	0.09151879	0.0726186961	-0.06009121	0.3361890923
Mir346	0.112482	0.194026	-0.1034743213	-0.06154533	0.01204268	-0.1522388	0.009012571	-0.01288081	-0.4156296182	-0.02260291	0.0509693485	-0.3619771	-0.042256489	-0.1858827	-0.5256070123
ENSMUST00000175105	-0.008052875	0.1747378	0.0592266993	-0.004399005	0.04123852	-0.02334664	-0.005960563	0.0291274	-0.0051606825	-0.007970781	0.084510235	-0.06822911	0.0016930748	0.009271224	-0.0239931608
Mir5131	0.008991251	-0.142883	-0.0074240311	-0.0002202812	-0.09195188	0.008507884	0.01251466	-0.07348924	-0.0189023086	0.0207094	-0.1935120837	0.005491696	-0.004129521	-0.2844502	-0.0126025361
Gm27857	-0.002017936	-0.00607599	0.0009911216	0.0007523169	-0.002061338	-0.003201171	0.001692772	-0.00180974	0.0180065194	-0.0001211726	-0.0082685263	0.01808541	-0.0002611415	-0.006388977	-0.0141541584
Gm23881	0	0.002137931	-0.0021796463	0	0.0003663598	-0.00136648	0	0.0002962727	0.0010498078	0	0	-0.004161553	0	0	-0.0065149921
Gm22949	0	0.002322814	0.0080029397	0.0007523169	-0.0003212387	0.002306405	0	-0.0004802437	0.0153769625	0	-0.0001706732	0.00591837	0.0013683846	-0.0001635352	0
ENSMUST00000175671	0.02430179	-0.02121501	0.2553816412	0.02824958	0.005748901	0.241147	0.004811706	-0.001006505	0.1060958607	0.00713711	-0.0278209645	0.2983915	-0.0150335991	-0.1197345	0.3109976632
Mir686	0	0	0.0120758924	0	0.0003663598	0.0004676714	0.0008306207	0	0.0058234477	0	0.001403752	0.0008753034	0	0.002833758	0.0087581765
Mir208a	0.04890239	0.04000175	0.0274757073	0.1116203	-0.004287852	0.01878427	0.03421924	-0.03958174	-0.079323201	0.1513074	0.019175059	-0.05738911	0.0513545831	-0.08174731	-0.2490726364
Mir208b	-0.01290606	-0.02806093	0.0629123898	0.02498724	-0.009906179	-0.05734512	-0.08584764	0.02031784	0.3410062444	0.01920916	-0.0931573114	0.1537762	-0.0326876792	0.2312265	0.1036552547
Mir3077	-0.07101372	0.1740817	-0.0017418647	-0.01305356	-0.01905741	0.01763773	0.004292239	0.03939529	-0.0152730715	-0.02801515	0.2071063772	-0.01835586	0.0004918843	-0.01198261	-0.1939844185
ENSMUST00000177266	0.003885735	-0.0006280212	0.0041232347	0.0035695	-0.0003212387	0.009640855	0	-9.198549e-05	0	0	-0.0033195237	0.04021174	0	-0.0001635352	0
Mir719	0	-0.003578856	0.0055783037	0.001456613	-0.001008837	0.002303979	0	-0.0004802437	0.0010553502	0.001039479	-0.0033195237	0.005920928	0	-0.0001635352	-0.0065046644
Mir16_1	-0.03507887	-0.1294694	-0.0299184624	-0.01662856	-0.161516	-0.03774372	0.009126788	0.03795509	0.115618218	-0.09729387	-0.0359803823	0.1622546	0.060210321	-0.2705726	0.2179544036
Mir15a	-0.02283401	-0.08824121	0.0651025224	-0.05826667	-0.08941966	0.001878971	-0.03646293	0.01312323	0.160644819	-0.05142284	-0.0394938421	0.1452165	0.020748535	0.04452221	0.3076802072
ENSMUST00000117004	0.07968809	-0.07695982	-0.0356965338	-0.00417451	0.02001034	-0.0001254649	-0.05097121	0.06681736	0.0295142943	0.001805238	-0.1292353782	0.3076574	0.0075463191	-0.06981115	-0.0317537838
Mir598	0.1925714	-0.03253362	-0.1817277051	0.01446546	-0.08140111	0.05629419	0.01269261	0.0587307	-0.0835528285	0.1197633	-0.1035204665	-0.169449	-0.0959423048	0.1065024	-0.186235515
Mir124a_1	-0.007407763	-0.2264494	-0.043337102	-0.03227596	-0.01189257	-0.1268449	-0.07021852	-0.04918186	-0.0842411367	-0.008397174	-0.1817109831	-0.007045847	0.0261166237	-0.090784	-0.0922392418
Mir3078	-0.04528878	-0.1644479	0.0645724614	0.04708764	-0.002147628	0.01220572	0.03106011	-0.1163967	0.0247203669	-0.08990946	-0.0414450405	0.03854877	0.0298785379	-0.05406328	0.0675186905
Gm23178	0.00183226	0.005089222	0	0	0	0.002306405	0	0.0002962727	0.0058296828	0.00220013	-0.0001706732	0.00591837	0	0	0.0317208592
Mir320	0.2174205	-0.1419896	-0.1006239055	0.05364899	-0.0117744	-0.168066	0.1273362	-0.1280899	-0.3399662275	0.04244473	-0.2160895649	-0.207829	0.0017869484	-0.2299753	-0.3368546042
Mir687	0	0	0	0	0	0	0	0	0	0	0.001403752	0	0.0005536216	0	0
Gm23652	3.553891e-05	0	0	-0.0006562749	0	0	-0.0008936822	0	0	-0.0001211726	0.001403752	0	-0.0010759045	0	0
ENSMUST00000175113	3.609546e-05	0.004898921	-0.0046035522	0.005148011	-0.001008837	-0.00136675	-0.0008936822	0.0006068396	-0.0084870799	0.00220013	0.0028362696	0.04944984	-0.0010759045	-0.003160828	-0.0065059553
Gm22401	0	0	0	0	0	0	0	0.0002962727	0.0058296828	0.001039479	0	0	0	0	0
Mir5130	0.008499294	-0.0192317	0.0041232347	0.001902499	-0.008638312	0.002306405	-0.002617985	-0.004022548	0	-0.003603127	-0.0257709508	0.00591837	-0.0018906675	-0.02428405	0
Gm22877	0.0284887	0.210563	-0.0021796463	0.01435654	0.05638212	-0.00136648	0.007211347	0.00142013	-0.0037182896	0.04416926	0.0680467064	0.01513984	0.0112420092	0.001686211	0.0087685043
Gm22406	0.002089014	-0.009110303	-0.0021789163	0.002160909	-0.002384034	-0.001364324	0.001692772	-0.00125676	-0.0037127473	0.00220013	-0.0064683743	-0.00415863	0.0005536216	-0.004659474	-0.0065046644
Gm24369	0	0.002138387	-0.0070274582	0.002160909	0.001741557	-0.001861327	0.0008306207	0.001072789	-0.0082584041	0.001039479	0.001403752	-0.014236	0.0021831476	0.001335111	0.0404058533
Gm22802	0.002804803	0.02793611	-0.0046028223	-0.001360571	-0.002185739	0.01217528	0.001825958	-0.0002742994	-0.0037134401	-0.001281824	-0.0063816747	-0.009195851	-0.0002482	-0.003267594	0.0011512845
Mir17	-0.09345801	-0.09308011	0.0124973921	-0.0521862	0.009480874	0.06732621	0.01608436	0.03494054	0.2360590631	-0.03279627	0.0073819072	0.1844084	0.0268174436	0.1909693	0.4224054734
Mir18	0.04457969	-0.1809543	-0.0704461156	0.06598649	-0.05936905	0.06044858	0.03561511	0.002891732	0.2028128079	0.1175193	-0.0024177134	0.3104317	0.0524096462	0.1133916	0.3239759739
Mir19a	-0.04535155	0.1097177	0.0591141918	-0.03096776	-0.01500126	0.09200614	0.02188873	-0.009097491	0.1576527158	-0.03917987	0.0169202128	0.191395	0.0012413872	0.2154556	0.2206292804
Mir20a	-0.1137083	-0.1599605	0.1192078514	-0.03948474	-0.08706194	0.1081694	0.004278206	0.08674413	0.2617911552	-0.09149247	-0.0832547546	0.184649	0.0591699934	0.08369826	0.3698171951
Mir19b_1	0.01172707	0.0571326	0.027690618	2.933141e-05	0.000386156	0.02521364	0.0002076136	-0.001310977	0.0427435706	-0.0004003216	-0.0027407717	0.04979755	-0.0019513895	0.01373479	0.0673832579
Mir92_1	-0.1789718	0.06408413	-0.0083348079	0.01027665	0.1833135	0.0774831	0.07443025	0.03397365	0.1099710786	-0.1498111	0.1467795679	0.1654755	-0.0085055107	0.03677644	0.1301630131
ENSMUST00000175625	0	0	-0.0046035522	0	0.0003663598	-0.00136675	0.0008306207	0	-0.0084870799	0	0.001403752	0.008699673	0	0	-0.0065162831
ENSMUST00000175507	0.00183226	0	-0.0021789163	0	0	-0.001364324	0.0008306207	0	0.0058234477	0.001039479	0	-0.00415863	0	0	-0.0065046644
Gm22032	-0.003814657	0	0	-0.0006562749	0.0003663598	0.002306405	-0.001755834	0	0	-0.002442475	-0.0001706732	0.005915448	-0.0018906675	0.001335111	0
Mir3964	-0.01458851	0.04223528	0.0287127116	-0.00380811	0.07114342	-0.004001003	-0.001965685	0.008191236	-0.0530826071	-0.01832919	0.0466135029	-0.06154199	-0.0019452939	0.244741	-0.0405268503
Gm25303	0.006324195	-0.02956124	0.003389184	0.005359895	-0.004461507	0.009790463	0.002353083	-0.004299927	-0.01327319	-0.0001211726	0.0660826245	0.08558745	0.007434243	-0.01534463	0.0043248157
Gm24810	-0.002017936	-0.003578856	0.0094565487	-0.0006562749	-0.0003212387	0.0004719843	-0.0008936822	-0.0004802437	0.0010553502	-0.0001211726	-0.0001706732	-0.00415863	-0.0010759045	-0.001662182	0.0087685043
Mir30b	0.01056464	-0.1558411	0.0449999146	-0.03837553	-0.2217732	0.09168594	-0.052121	-0.02285029	0.0180020652	0.003578211	-0.224282788	-0.06712947	-0.0552195593	0.01896938	0.0619853098
Mir30d	-0.01319208	-0.1215872	0.0761131431	0.02986018	0.03028418	-0.007023758	0.04185834	-0.02879687	-0.0637701348	-0.02764806	-0.1356674097	-0.09583437	0.0220818914	-0.02518071	-0.0456787438
Mir151	-0.0891955	0.0456315	-0.0159959604	0.03117229	0.07954427	-0.07815644	0.0104832	-0.06277088	-0.040558201	-0.05431295	0.0310962812	-0.02189667	-0.0122918775	-0.1019199	-0.1145628007
Gm26117	0.03858533	0.6047786	-0.0117145072	0.000398333	0.1416608	-0.04315587	0.009593696	0.07075642	0.027666525	0.009435617	0.4110051434	0.2423096	-0.0068942519	-0.197733	0.273756109
Mir3079	0.0004512679	-0.0581243	-0.0163636955	0.001889574	0.01372531	-0.01103795	0.005316262	-0.01139704	0.0457331294	0.01101709	-0.0620021856	-0.04317737	0.0069697966	0.03011453	0.0054043715
Mir1943	-0.01109099	-0.2447623	0.0492556862	-0.03025401	-0.04259906	0.03495944	-0.02963073	-0.1761941	0.1146334137	-0.07710956	-0.1638375627	0.1595771	-0.0198729603	-0.3299805	-0.1012517031
Gm27903	0.000146125	0.0009753609	0.0589738748	0.001216064	-0.01779952	-0.02330425	-0.006058311	-0.004167149	0.051371514	-0.00821822	-0.0680219837	-0.02034735	-0.0058866002	0.009786766	0.0735885283
Mir5113	0.06995964	-0.0599252	0.1913189536	0.01133986	0.02523933	0.01380636	0.02716945	-0.007465547	0.1657275092	0.06830359	0.0071737625	0.1482523	0.0097318897	-0.005024154	0.1242328854
Gm23880	0.02451431	0.2842289	-0.0040652808	0.02139481	0.05551657	-0.004188191	0.00504445	-0.01688076	0.0032873264	0.02034386	0.0770550713	-0.009074222	0.0013195669	0.02517354	-0.0134371962
Mir33	-0.2046879	-0.05716229	-0.0844707346	-0.07299745	-0.06616378	-0.07625178	-0.1081526	-0.003395159	-0.0731783675	-0.06927489	-0.0978310145	-0.08403903	-0.1218183249	0.1151978	-0.0578663449
Mir3080	-0.06845777	0.1198443	-0.0379959583	0.001795582	0.04736042	0.006408016	-0.01291254	0.02868698	0.0156305227	-0.03930921	0.1955455436	0.1104669	0.0486871274	0.1450419	0.0384387616
Gm24575	0.007127325	0.1445296	0.0048338243	0.01601168	-0.002514799	-0.02424503	0.004238406	-0.003211804	0.1020955971	0.01280953	0.0785627774	0.008804645	0.0099411428	0.01259502	0.0191967148
Mir1249	0.01776481	0.2341834	0.0425055215	-0.01771858	0.002393019	0.08851787	-0.008148885	0.05318066	-0.0915123302	0.05208788	0.1128116385	0.1355146	-0.1188284527	-0.06909376	-0.046384162
Mirlet7c_2	0.1610974	-0.4971187	-0.0904913055	0.02215292	0.02030763	0.001752876	0.1116095	-0.08670853	-0.0737707641	0.1112517	-0.3124146017	0.07900829	-0.0038692557	-0.02097031	0.0343523543
Mirlet7b	0.1525913	-0.2000274	-0.06872303	0.03430637	0.005442107	-0.05636872	0.08412968	-0.07155821	-0.1107476992	0.1121675	-0.222537241	0.04254122	0.0261146928	-0.0444093	-0.0459660291
ENSMUST00000175353	0.00183226	0	-0.0021789163	0	0	-0.001364324	0.0008306207	0	0.0058234477	0.001039479	0	-0.00415863	0	0	-0.0065046644
Gm25070	0.00183226	-0.0006280212	-0.0200821259	0.001456613	0.01351017	-0.009376396	0.0008306207	-9.198549e-05	-0.1092644572	0.003360781	0.0133527025	0.06373539	0.0021831476	-0.001662182	-0.1200032414
ENSMUST00000175118	-0.001761183	-0.00911076	-0.0070274582	-0.001360571	0.0004804764	-0.005035322	-0.001755834	-0.00125676	-0.0084877727	-0.0001779694	-0.0064683743	-0.009199139	-0.0010759045	-0.002083042	0.0024362352
Mir1941	-0.02486175	-0.246261	-0.0644117268	0.002577513	0.02017367	-0.04872052	-0.004064286	-0.03176315	-0.0555400007	-0.01379915	-0.0140006644	-0.1019196	0.0073232953	-0.05056531	-0.1746430183
Mir688	0	0.005072099	0.0041239647	0	-0.0003861287	0	0.0008306207	-0.0004802437	0	0	-0.004893949	0	0.0005536216	0.002570428	0.0240739472
Mir196a_2	0	-0.006345264	-0.0070267282	0	-0.001696436	-0.005033166	0	-0.0004802437	-0.0132503278	0	-0.004893949	-0.01423307	0.0005536216	-0.0001635352	0.024641936
Mir615	0.01959847	-0.02491317	0.0527451445	-0.01198045	-0.005106915	0.02793478	-0.004860951	-0.002587208	0.5221556414	0.04504805	0.047755368	1.389194	0.0245270574	0.323621	2.4657809596
Mir148b	0.01025073	-0.1207167	0.0025594864	0.006048852	-0.06120079	0.03035066	0.00889392	-0.08899078	-0.1453467801	-0.0503579	-0.113631988	-0.1604379	-0.0555998223	-0.04279712	-0.0171240914
Gm24795	0	-0.04205642	0	0	-0.01065205	0	0	-0.0061621	0	0	-0.0252339343	0.0109523	0.0064782206	-0.02370515	0
ENSMUST00000116914	0	0	0	0.001456613	0	0	0.007108733	0	0	0	0	0.02606579	0	0	0.0240636194
Gm23413	0.008248882	-0.003578856	-0.0021796463	-0.0006562749	0.001053958	-0.00136648	0.0008306207	-0.0004802437	-0.0037182896	-0.001281824	-0.0001706732	-0.004161553	-0.0010759045	0.001335111	-0.0065149921
ENSMUST00000175589	-0.005612492	-0.0337248	-0.0218716037	-0.001634101	-0.009637226	-0.01358881	-0.001980452	-0.0004470161	-0.0371206042	-0.003606661	-0.024624487	-0.04060768	-0.0027502805	-0.01036226	-0.0793353844
ENSMUST00000175309	0.01761127	0.003071358	0.0243937936	0.006995435	0.04238505	0.0244868	0.002212993	0.05902382	0.0181103931	-0.007268741	0.0832175826	-0.01423892	0.0091489841	0.01146259	0.1666234386
Gm22932	-0.003815771	-0.00054979	0.0041232347	7.444366e-05	0.002153306	0	-0.001755834	-0.0004802437	0	-0.001281824	-0.0021014628	0	-0.0018906675	0.005530306	0.0087697953
Gm23935	-0.01252336	0.3440793	0.073409245	-0.05967561	0.2044404	0.03583433	0.008348952	0.1599692	0.0635121266	-0.06709153	0.4027457137	0.1069926	-0.1199582425	0.08341177	0.0668392158
Mir1945	0.004336689	0.01863993	0.0092686015	-0.02908094	-0.03007219	0.01782169	-0.01787467	-0.02346615	-0.0080670463	0.03964742	0.0117572768	0.1299018	0.0230030229	-0.03465728	0.2158578536
Mir193b	0.1346337	-0.01328107	0.042684634	0.003638899	-0.05508048	0.1130041	0.05409164	0.07128847	-0.0678320639	0.04667272	0.0600252767	0.1415418	0.0238831268	-0.01702513	-0.0372551953
Mir365_1	-0.02141094	-0.1788558	0.0479247732	-0.03470805	-0.0341408	0.1418644	0.01869669	-0.04559749	-0.1370593864	-0.05821256	-0.1302520936	-0.04859399	-0.0029823355	-0.09378175	-0.015427874
Mir484	0.1272241	-0.06123867	-0.0391744222	0.01757316	-0.05874681	-0.1652805	-0.01843708	-0.09382709	-0.4561940756	-0.0185272	-0.2622803534	-0.5208326	-0.0763818035	-0.2408184	-0.6031487845
ENSMUST00000175219	-0.008052875	0.1747378	0.0592266993	-0.004399005	0.04123852	-0.02334664	-0.005960563	0.0291274	-0.0051606825	-0.007970781	0.084510235	-0.06822911	0.0016930748	0.009271224	-0.0239931608
Mir130b	0.008567146	-0.05812517	0.1577892076	0.004166676	0.0005922229	0.1001606	0.03271572	0.04334309	0.1670460136	0.01174641	0.0658851681	-0.07486458	0.155800696	-0.02005677	-0.0806729168
Mir301b	-0.08261995	-0.02462996	-0.0083675446	-0.07990465	-0.01827357	0.1738628	0.06115142	0.1692442	0.2313469552	-0.009102852	0.0396902701	0.005243273	-0.0097379008	0.3168823	0.021843935
Mir1306	0.03593613	0.1733222	0.0262550876	0.05690033	0.02112255	-0.0616352	-0.07945119	-0.0352641	-0.3353304403	0.09516302	-0.0152080424	-0.05026446	-0.0731212638	-0.134802	-0.1609073017
Mir185	0.2768765	-0.2636916	-0.096499552	0.06464954	-0.1316454	-0.09993768	0.1525373	-0.0345166	-0.1440158495	0.2011524	-0.2246266105	0.03150679	0.049192286	-0.06600383	-0.1116880869
Gm26219	0.004398129	-0.0006284777	-0.0094506342	-0.0006562749	0.001053958	-0.002833984	-0.001755834	0.003018547	0.0398150295	-0.0001211726	-0.0033195237	0.001936325	0.0005536216	0.02392381	0.0609551971
Mir1224	0.1094333	0.1165752	-0.055854881	-0.03629624	0.2313911	0.07049296	-0.0073092	0.04194894	0.2695283523	0.2213636	0.2928058921	0.4501635	0.0108697232	0.2199929	0.4724084149
ENSMUST00000116797	0.001832817	-0.0006275647	0	0	-0.001008837	0	0	-9.198549e-05	0	0	-0.0033195237	0	0	0.001335111	0.0240739472
ENSMUST00000175294	-0.1374544	-0.09421762	0.3575818619	-0.0454919	0.04342818	0.1686947	0.03094769	-0.07617208	0.1035840246	-0.001423121	0.0894805621	0.07113756	0.0034432936	-0.1978799	0.227004406
Mir28a	-0.0244777	0.02948309	-0.023677452	-0.008488713	0.1223734	0.08597977	0.01819727	0.03848311	0.3501982936	0.04598103	0.1947028012	0.3259134	0.0604600439	0.1791506	0.3765867083
Mir690	0.00183226	0	-0.0070281882	0.0007523169	0	0.01099362	0	0	-0.0037252176	0	0.001403752	0.03019198	0.0013683846	0	0.0321331264
ENSMUST00000175598	0.0001525385	0.01790954	0	-0.00246434	-0.004776014	0	-0.0067342	-0.002792144	0.0153603354	-0.0009718342	-0.008698395	0.01599793	-0.001471574	-0.01045768	0.0541814964
Mir1946a	-0.01515543	-0.0004440509	0.0458371989	-0.006514515	0.000709588	0.008710843	-0.005225398	0.0133919	0.0235231568	-0.008085703	-0.0003430405	0.0008782261	-0.0076475235	0.002535234	0.0240520007
Mir1947	0.104488	0.09308284	-0.0436058141	0.04280119	0.0482839	-0.05413134	0.06470353	-0.05378727	0.0574945237	0.05079852	0.1821839168	-0.07208727	-0.0288829567	-0.02644836	-0.0966598153
Gm22617	-0.004286225	-0.0007488741	0	-0.005151786	-0.002384034	0	-0.005495648	-0.00125676	0	-0.008218443	-0.0006817195	0	-0.0042723442	-0.003199681	0
ENSMUST00000116688	0	0	0	0.0035695	0	0	0.001692772	0	0	0	0	0.01095523	0	0	0.0240636194
Gm25996	-0.003814657	-0.006344808	-0.0094528241	-0.001360571	-0.001696436	-0.006874056	-0.0008936822	-0.0008685019	-0.0180357451	-0.001281824	-0.004893949	-0.01424221	-0.0018906675	-0.001662182	-0.0218023614
Mir3470b	0.01285291	0.1326329	-0.0187390735	0.0006423056	0.03790273	-0.02307303	0.0110646	-0.04709309	-0.0948580439	0.01380911	-0.0569893127	-0.07992372	0.0279303198	-0.04845544	-0.0943927765
Mir3081	-0.02057653	-0.02911279	-0.0176615808	0.009334411	0.00166087	0.01944313	-0.04814267	-0.04891583	0.0426836694	-0.0005120704	-0.2243536376	0.004786197	-0.0056880061	0.0268492	0.1575258389
Gm24047	0.01543036	0.07159724	-0.0030919204	0.003771963	-0.008669948	-0.0105429	0.007711025	0.0125849	0.0690133013	0.00505337	0.0538700433	0.01614141	0.0318296874	0.01812737	0.0024949687
Mir99a	-0.03323525	0.04368681	0.0888016229	-0.05681628	0.003603941	0.07054626	0.03945427	-0.01016959	0.010632909	-0.03919289	0.0432200544	0.08468201	0.0698654642	0.01219118	0.1412876112
Mirlet7c_1	0.2077781	0.007540796	-0.159720829	0.01977665	-0.09729279	-0.1551972	0.1176152	-0.089922	-0.2113010176	0.1311081	-0.1378837485	-0.04391844	0.026608281	-0.0559367	-0.2030746215
Mir125b_2	0.03927018	0.2602752	0.0711559814	0.002235963	-0.02401756	0.05621322	0.03865803	0.05391549	-0.0509229532	-0.003872167	0.2205887148	-0.00494274	0.0627507829	-0.05061	0.0435952503
Gm25025	0	0	0	0	0	0	0	0.0002962727	0	0	0.0029781773	0.00591837	0	0	0
Mir155	0.06290838	-0.06146044	0.2071568197	0.03564139	-0.05783998	0.03476022	0.03452931	-0.03047681	0.1621680089	-0.02922975	-0.1007803727	0.1106393	0.0113198869	0.03618833	0.4821693678
